date	post_id	title	url
2026-07-08	135320	Exclusive: Sage to retract multiple articles by dismissed rising star for “compromised” peer-review process	https://retractionwatch.com/2026/07/08/exclusive-sage-to-retract-multiple-articles-by-dismissed-rising-star-for-compromised-peer-review-process/
2025-09-15	132810	Drummond Rennie (1936-2025), in his own words	https://retractionwatch.com/2025/09/15/drummond-rennie-1936-2025-in-his-own-words-in-memoriam/
2025-01-04	130632	Weekend reads: ‘Honest overachievers;’ the unpublished Lucy Letby paper; ‘atom-thin salami slicing’	https://retractionwatch.com/2025/01/04/weekend-reads-honest-overachievers-the-unpublished-lucy-letby-paper-atom-thin-salami-slicing/
2024-12-28	130599	Weekend reads: The top 10 stories of 2024; 31 novels about scientific misconduct; how retractions become weaponized	https://retractionwatch.com/2024/12/28/weekend-reads-the-top-10-stories-of-2024-31-novels-about-scientific-misconduct-how-retractions-become-weaponized/
2024-12-27	130593	Evolution journal editors resign en masse to protest Elsevier changes	https://retractionwatch.com/2024/12/27/evolution-journal-editors-resign-en-masse-to-protest-elsevier-changes/
2024-12-21	130580	Weekend reads: Shoddy commentaries flood journals; key hydroxychloroquine paper retracted; a researcher confesses	https://retractionwatch.com/2024/12/21/weekend-reads-shoddy-commentaries-flood-journals-key-hydroxychloroquine-paper-retracted-a-researcher-confesses/
2024-12-14	130533	Weekend reads: ‘Race science’ under review; researcher blames critiques on anti-LGBTQ discrimination; the politics of the politics of smell	https://retractionwatch.com/2024/12/14/weekend-reads-race-science-under-review-researcher-blames-critiques-on-anti-lgbtq-discrimination-the-politics-of-the-politics-of-smell/
2024-12-07	130498	Weekend reads: A misconduct advent calendar; false affiliation scam ends; RW in Canada’s Parliament	https://retractionwatch.com/2024/12/07/weekend-reads-a-misconduct-advent-calendar-false-affiliation-scam-ends-rw-in-canadas-parliament/
2024-11-30	130475	Weekend reads: Cassava’s Alzheimer’s drug fails; new journal hijacking scam; Hong Kong academic jailed	https://retractionwatch.com/2024/11/30/weekend-reads-cassavas-alzheimers-drug-fails-new-journal-hijacking-scam-hong-kong-academic-jailed/
2024-11-23	130442	Weekend reads: When Dr. Oz appeared in Retraction Watch in 2014; Didier Raoult in the news again; superconductivity researcher out	https://retractionwatch.com/2024/11/23/weekend-reads-when-dr-oz-appeared-in-retraction-watch-in-2014-didier-raoult-in-the-news-again-superconductivity-researcher-out/
2024-11-16	130411	Weekend reads: RFK Jr’s 2011 retraction; ‘the great AI witch hunt’; scientific misconduct in Switzerland	https://retractionwatch.com/2024/11/16/weekend-reads-rfk-jrs-retraction-the-great-ai-witch-hunt-scientific-misconduct-in-switzerland/
2024-11-12	130388	Retraction Watch is hiring! Two journalism jobs available	https://retractionwatch.com/2024/11/12/retraction-watch-is-hiring-two-journalism-jobs-available/
2024-11-09	130357	Weekend reads: Top Alzheimer’s researcher on leave; president calls for superconductivity researcher to be fired; continued citation of retracted papers	https://retractionwatch.com/2024/11/09/weekend-reads-top-alzheimers-researcher-on-leave-president-calls-for-superconductivity-researcher-to-be-fired-continued-citation-of-retracted-papers/
2024-11-02	130327	Weekend reads: Science journals and the U.S. presidential election; ‘delve’ and spelling errors in the literature; PruittGate revisited	https://retractionwatch.com/2024/11/02/weekend-reads-science-journals-and-the-u-s-presidential-election-delve-and-spelling-errors-in-the-literature-pruittgate-revisited/
2024-10-31	130300	Meet the founder of a 100,000-strong Facebook group driving change in scientific integrity in Vietnam	https://retractionwatch.com/2024/10/31/meet-the-founder-of-a-100000-strong-facebook-group-driving-change-in-scientific-integrity-in-vietnam/
2024-10-26	130280	Weekend reads: Puberty blockers paper remains ‘unpublished because of politics;’ ‘What Drugmakers Did Not Tell Volunteers in Alzheimer’s Trials;’ ‘Ginger Rogers science’	https://retractionwatch.com/2024/10/26/weekend-reads-puberty-blockers-paper-remains-unpublished-because-of-politics-what-drugmakers-did-not-tell-volunteers-in-alzheimers-trials-ginger-rogers-science/
2024-10-19	130225	Weekend reads: Retractions at Columbia; retractions for a rector; the early days of peer review	https://retractionwatch.com/2024/10/19/weekend-reads-retractions-at-columbia-retractions-for-a-rector-the-early-days-of-peer-review/
2024-10-12	130188	Weekend reads: ‘A lab in recovery’; ‘my paper was proved wrong’; a journal apologizes	https://retractionwatch.com/2024/10/12/weekend-reads-a-lab-in-recovery-my-paper-was-proved-wrong-a-journal-apologizes/
2024-10-05	130155	Weekend reads: Retractions by Nobel Prize winners; privatizing peer review; fake mouse brains	https://retractionwatch.com/2024/10/05/weekend-reads-retractions-by-nobel-prize-winners-privatizing-peer-review-fake-mouse-brains/
2024-09-28	130117	Weekend reads: Top NIH neuroscientist out amid suspicion; the issue with special issues; an ingredient derailed experiments	https://retractionwatch.com/2024/09/28/weekend-reads-top-nih-neuroscientist-out-amid-suspicion-the-issue-with-special-issues-an-ingredient-derailed-experiments/
2024-09-21	130062	Weekend reads: Harm reduction for peer review; finding reviewers; fake journals	https://retractionwatch.com/2024/09/21/weekend-reads-harm-reduction-for-peer-review-finding-reviewers-fake-journals/
2024-09-14	130020	Weekend reads: Lawsuits filed and dismissed; ‘the rise of the science sleuths;’ research assessment culture	https://retractionwatch.com/2024/09/14/weekend-reads-lawsuits-filed-and-dismissed-the-rise-of-the-science-sleuths-research-assessment-culture/
2024-09-07	129969	Weekend reads: A plethora of misdeeds; big slowdown at several publishers; hydroxychloroquine paper retraction draws scrutiny	https://retractionwatch.com/2024/09/07/weekend-reads-a-plethora-of-misdeeds-big-slowdown-at-several-publishers-hydroxychlorine-paper-retraction-draws-scrutiny/
2024-09-04	129945	‘The PubPeer conundrum:’ One view of how universities can grapple with a ‘waterfall of data integrity concerns’	https://retractionwatch.com/2024/09/04/the-pubpeer-conundrum-how-universities-can-grapple-with-challenges-to-research/
2024-08-31	129932	Weekend reads: When retracted work is cited; another retraction for a Nobelist; should scientific fraud be illegal?	https://retractionwatch.com/2024/08/31/weekend-reads-when-retracted-work-is-cited-another-retraction-for-a-nobelist-should-scientific-fraud-be-illegal/
2024-08-24	129883	Weekend reads: Why scientist rankings should be ignored; misconduct claims in court; mining company demands retraction	https://retractionwatch.com/2024/08/24/weekend-reads-why-scientist-rankings-should-be-ignored-misconduct-claims-in-court-mining-company-demands-retraction/
2024-08-17	129842	Weekend reads: MDMA papers retracted; COVID-19 vaccine paper retracted for the second time; who gets cited more?	https://retractionwatch.com/2024/08/17/weekend-reads-mdma-papers-retracted-covid-19-vaccine-paper-retracted-for-the-second-time-who-gets-cited-more/
2024-08-10	129790	Weekend reads: Publish or perish, the card game; revisiting fraud in anesthesiology; the Hindawi mass retraction timeline	https://retractionwatch.com/2024/08/10/weekend-reads-publish-or-perish-the-card-game-revisiting-fraud-in-anesthesiology-the-hindawi-mass-retraction-timeline/
2024-08-03	129762	Weekend reads: Happy birthday, Retraction Watch!; a mysterious conference; extreme publishing; research parasites revisited	https://retractionwatch.com/2024/08/03/weekend-reads-happy-birthday-retraction-watch-a-mysterious-conference-extreme-publishing-research-parasites-revisited/
2024-08-02	129760	Happy 14th birthday, Retraction Watch – and what a year it was	https://retractionwatch.com/2024/08/02/happy-14th-birthday-retraction-watch-and-what-a-year-it-was/
2024-07-27	129733	Weekend reads: Attending a predatory conference; zombie theories; difficult authors	https://retractionwatch.com/2024/07/27/weekend-reads-attending-a-predatory-conference-zombie-theories-difficult-authors/
2024-07-20	129690	Weekend reads: The world’s most cited cat; ‘Is peer review failing its peer review?’; Oxford prof accused of stealing research	https://retractionwatch.com/2024/07/20/weekend-reads-the-worlds-most-cited-cat-is-peer-review-failing-its-peer-review-oxford-prof-accused-of-stealing-research/
2024-07-13	129632	Weekend reads: ‘The surprising history of abstracts’; is peer review broken?; bee waggle dance data gets the wrong kind of buzz	https://retractionwatch.com/2024/07/13/weekend-reads-the-surprising-history-of-abstracts-is-peer-review-broken-bee-waggle-dance-data-gets-the-wrong-kind-of-buzz/
2024-07-06	129587	Weekend reads: A ‘star botanist’ has a retraction; the ‘bizarro world of law reviews’; AI and fake papers	https://retractionwatch.com/2024/07/06/weekend-reads-a-star-botanist-has-a-retraction-the-bizarro-world-of-law-reviews-ai-and-fake-papers/
2024-07-03	129548	‘A threat to the integrity of scientific publishing’: How often are retracted papers marked that way?	https://retractionwatch.com/2024/07/03/a-threat-to-the-integrity-of-scientific-publishing-how-often-are-retracted-papers-marked-that-way/
2024-06-29	129528	Weekend reads: Huge cash bonuses for publishing in Nature; Alzheimer’s researcher charged with fraud; fines for buying authorship	https://retractionwatch.com/2024/06/29/weekend-reads-huge-cash-bonuses-for-publishing-in-nature-fines-for-buying-authorship-have-retraction-notices-improved/
2024-06-22	129466	Weekend reads: A researcher explains how he publishes every three days; scientific bounty hunters; criminalizing scientific misconduct	https://retractionwatch.com/2024/06/22/weekend-reads-a-researcher-explains-how-he-publishes-every-three-days-scientific-bounty-hunters-criminalizing-scientific-misconduct/
2024-06-15	129417	Weekend reads: ‘An epidemic of scientific fakery’; death threats for critics; Cleveland Clinic settles mismanagement allegations for $7.6 million	https://retractionwatch.com/2024/06/15/weekend-reads-an-epidemic-of-scientific-fakery-death-threats-for-critics-cleveland-clinic-settles-mismanagement-allegations-for-7-6-million/
2024-06-08	129360	Weekend reads: Major Alzheimer’s paper slated for retraction; research dog breeder pleads guilty; biomedical retractions quadruple	https://retractionwatch.com/2024/06/08/weekend-reads-major-alzheimers-paper-slated-for-retraction-research-dog-breeder-pleads-guilty-biomedical-retractions-quadruple/
2024-06-01	129321	Weekend reads: Another vaccine-autism retraction; ‘Why We Commit Academic Fraud’; on a psilocybin-depression correction	https://retractionwatch.com/2024/06/01/weekend-reads-another-vaccine-autism-retraction-why-we-commit-academic-fraud-on-a-psilocybin-depression-correction/
2024-05-25	129275	Weekend reads: ‘Why Scientific Fraud is Suddenly Everywhere’; ‘misconduct, intimidation, alcohol abuse and theft’; ‘grimpact’	https://retractionwatch.com/2024/05/25/weekend-reads-why-scientific-fraud-is-suddenly-everywhere-misconduct-intimidation-alcohol-abuse-and-theft-grimpact/
2024-05-18	129243	Weekend reads: Rector in Spain faces more scrutiny; Wiley to shut down 19 more journals; chemistry journal folds after outcry	https://retractionwatch.com/2024/05/18/weekend-reads-rector-in-spain-faces-more-scrutiny-wiley-to-shut-down-19-more-journals-chemistry-journal-folds-after-outcry/
2024-05-14	129223	Nature earns ire over lack of code availability for Google DeepMind protein folding paper	https://retractionwatch.com/2024/05/14/nature-earns-ire-over-lack-of-code-availability-for-google-deepmind-protein-folding-paper/
2024-05-14	129216	Professor, former dean earns nearly 100 expressions of concern for citation manipulation	https://retractionwatch.com/2024/05/14/professor-former-dean-earns-nearly-100-expressions-of-concern-for-citation-manipulation/
2024-05-11	129200	Weekend reads: Editor under scrutiny resigns; bullshitting scientists; questionable practices in expanding disciplines	https://retractionwatch.com/2024/05/11/weekend-reads-editor-under-scrutiny-resigns-bullshitting-scientists-questionable-practices-in-expanding-disciplines/
2024-05-09	129190	Concussion researcher McCrory up to 17 retractions	https://retractionwatch.com/2024/05/09/concussion-researcher-mccrory-up-to-17-retractions/
2024-05-04	129181	Weekend reads: Medical residents’ publish or perish problem; Alzheimer’s and predatory journals; brain biopsies set off alarm bells	https://retractionwatch.com/2024/05/04/weekend-reads-medical-residents-publish-or-perish-problem-alzheimers-and-predatory-journals-brain-biopsies-set-off-alarm-bells/
2024-04-27	129154	Weekend reads: Superconductivity researcher’s lawsuit dismissed; no grounds for prosecuting Elisabeth Bik; a rector candidate who boosted his metrics	https://retractionwatch.com/2024/04/27/weekend-reads-superconductivity-researchers-lawsuit-dismissed-no-grounds-for-prosecuting-elisabeth-bik-a-rector-candidate-who-boosted-his-metrics/
2024-04-25	129145	Send lawyers, Einstein and Maugham: Authors object to PLOS ONE retraction	https://retractionwatch.com/2024/04/25/send-lawyers-einstein-and-maugham-authors-object-to-plos-one-retraction/
2024-04-20	129130	Weekend reads: Deans out following Retraction Watch reporting; making sense of retractions; why one university is having grants withheld	https://retractionwatch.com/2024/04/20/weekend-reads-deans-out-following-retraction-watch-reporting-making-sense-of-retractions-why-one-university-is-having-grants-withheld/
2024-04-19	129125	Dean in Indonesia resigns following Retraction Watch report	https://retractionwatch.com/2024/04/19/dean-in-indonesia-resigns-following-retraction-watch-report/
2024-04-13	129116	Weekend reads: A decade after the STAP scandal; more allegations about Francesca Gino; the disappearing journal	https://retractionwatch.com/2024/04/13/weekend-reads-a-decade-after-the-stap-scandal-more-allegations-about-francesca-gino-the-disappearing-journal/
2024-04-08	129101	Publisher flags papers found by university to involve misconduct more than a year ago	https://retractionwatch.com/2024/04/08/publisher-flags-papers-found-by-university-to-involve-misconduct-more-than-a-year-ago/
2024-04-06	129080	Weekend reads: ‘Objectionable conditions’ at psychiatry institute; impact factor obsession; Nobel winner acknowledges more errors	https://retractionwatch.com/2024/04/06/weekend-reads-objectionable-conditions-at-psychiatry-institute-impact-factor-obsession-nobel-winner-acknowledges-more-errors/
2024-04-05	129078	Cureus reviewing paper alleged to plagiarize Lancet article	https://retractionwatch.com/2024/04/05/cureus-reviewing-paper-alleged-to-plagiarize-lancet-article/
2024-03-30	129020	Weekend reads: Clinical trial fraud leads to prison; journal editors resigning en masse; who should police scientific fraud?	https://retractionwatch.com/2024/03/30/weekend-reads-clinical-trial-fraud-leads-to-prison-journal-editors-resigning-en-masse-who-should-police-scientific-fraud/
2024-03-25	129003	Following mass resignation, obstetrics journals place editor’s notes on studies	https://retractionwatch.com/2024/03/25/following-mass-resignation-obstetrics-journals-place-editors-notes-on-studies/
2024-03-23	128996	Weekend reads: More retractions at Columbia; ‘an epidemic of scientific fraud’; when articles cite retracted papers	https://retractionwatch.com/2024/03/23/weekend-reads-more-retractions-at-columbia-an-epidemic-of-scientific-fraud-when-articles-cite-retracted-papers/
2024-03-21	128978	Exclusive: PLOS ONE to correct 1,000 papers, add author proof step	https://retractionwatch.com/2024/03/21/exclusive-plos-one-to-correct-1000-papers-add-author-proof-step/
2024-03-16	128938	Weekend reads: A paper written by ChatGPT goes viral; the Gino misconduct investigation report; superconductivity scandal	https://retractionwatch.com/2024/03/16/weekend-reads-a-paper-written-by-chatgpt-goes-viral-the-gino-misconduct-report-superconductivity-scandal/
2024-03-14	128927	Up to one in seven submissions to hundreds of Wiley journals flagged by new paper mill tool	https://retractionwatch.com/2024/03/14/up-to-one-in-seven-of-submissions-to-hundreds-of-wiley-journals-show-signs-of-paper-mill-activity/
2024-03-09	128904	Weekend reads: Citation cartels; a history of scientific integrity; another Nobelist retracts a paper	https://retractionwatch.com/2024/03/09/weekend-reads-citation-cartels-a-history-of-scientific-integrity-another-nobelist-retracts-a-paper/
2024-03-06	128874	Editorial board members resign from obstetrics journal to protest handling of allegations	https://retractionwatch.com/2024/03/06/editorial-board-members-resign-from-obstetrics-journal-to-protest-handling-of-allegations/
2024-03-04	128866	KPMG government report on research integrity makes up reference involving Retraction Watch founders	https://retractionwatch.com/2024/03/04/kpmg-government-report-on-research-integrity-makes-up-reference-involving-retraction-watch-founders/
2024-03-02	128854	Weekend reads: Peak retraction?; another mass editorial board resignation; an autism paper retraction	https://retractionwatch.com/2024/03/02/weekend-reads-peak-retraction-another-mass-editorial-board-resignation-an-autism-paper-retraction/
2024-02-24	128801	Weekend reads: Cash for error detection; problems with MDPI papers; retractions in abortion science	https://retractionwatch.com/2024/02/24/weekend-reads-cash-for-error-detection-problems-with-mdpi-papers-retractions-in-abortion-science/
2024-02-22	128791	Science ‘Majorana’ particle paper earns another editor’s note as expert committee finds no misconduct	https://retractionwatch.com/2024/02/22/science-majorana-particle-paper-earns-another-editors-note-as-expert-committee-finds-no-misconduct/
2024-02-17	128769	Weekend reads: That paper (yes, that one) is retracted; China reviewing 17,000 retractions; a Columbia surgeon and flawed data	https://retractionwatch.com/2024/02/17/weekend-reads-that-paper-yes-that-one-is-retracted-china-reviewing-17000-retractions-a-columbia-surgeon-and-flawed-data/
2024-02-15	128763	Stanford prof who sued critics loses appeal against $500,000 in legal fees	https://retractionwatch.com/2024/02/15/stanford-prof-who-sued-critics-loses-appeal-against-500000-in-legal-fees/
2024-02-12	128749	Econ journal board quits en masse because Wiley ‘appeared to emphasize quantity over quality’	https://retractionwatch.com/2024/02/12/econ-journal-board-quits-en-masse-because-wiley-appeared-to-emphasize-quantity-over-quality/
2024-02-09	128728	Weekend reads: An authorship dispute goes to court; peer review mills; falsely accused of using ChatGPT to write a paper	https://retractionwatch.com/2024/02/09/weekend-reads-an-authorship-dispute-goes-to-court-peer-review-mills-falsely-accused-of-using-chatgpt-to-write-a-paper/
2024-02-06	128704	Papers used by judge to justify abortion pill suspension retracted	https://retractionwatch.com/2024/02/06/papers-used-by-judge-to-justify-abortion-pill-suspension-retracted/
2024-02-03	128687	Weekend reads: More allegations at Harvard; plagiarism euphemisms; citation cartels in math	https://retractionwatch.com/2024/02/03/weekend-reads-more-allegations-at-harvard-plagiarism-euphemisms-citation-cartels-in-math/
2024-01-30	128665	Journal retracts 80 papers ID’d as paper mill products following sleuth’s report, Undark-Retraction Watch investigation	https://retractionwatch.com/2024/01/30/journal-retracts-80-papers-idd-as-paper-mill-products-following-sleuths-report-undark-retraction-watch-investigation/
2024-01-27	128654	Weekend reads: ‘Unethical studies on China minority groups;’ an editorial board signs off; the sleuth who uncovered Dana Farber paper problems	https://retractionwatch.com/2024/01/27/weekend-reads-unethical-studies-on-china-minority-groups-an-editorial-board-signs-off-the-sleuth-who-uncovered-dana-farber-paper-problems/
2024-01-26	128650	Journal retracts more than 50 studies from Saudi Arabia for faked authorship	https://retractionwatch.com/2024/01/26/journal-retracts-more-than-50-studies-from-saudi-arabia-for-faked-authorship/
2024-01-20	128605	Weekend reads: Paper mills bribe editors; Dana-Farber researchers to retract paper; ‘The Next Battle in Higher Ed’	https://retractionwatch.com/2024/01/20/weekend-reads-paper-mills-bribe-editors-dana-farber-researchers-to-retract-paper-the-next-battle-in-higher-ed/
2024-01-16	128574	Publisher parts ways with editor of five journals who published his own studies on Islamic practices	https://retractionwatch.com/2024/01/16/publisher-parts-ways-with-editor-of-five-journals-who-published-his-own-studies-on-islamic-practices/
2024-01-13	128556	Weekend reads: The future of a federal US watchdog; a publisher plans massive layoffs; the plagiarism arms race	https://retractionwatch.com/2024/01/13/weekend-reads-the-future-of-a-federal-us-watchdog-a-publisher-plans-massive-layoffs-the-plagiarism-arms-race/
2024-01-11	128544	Neri Oxman accused of lifting from article whose plagiarism led to downfall of concussion expert	https://retractionwatch.com/2024/01/11/neri-oxman-accused-of-lifting-from-article-whose-plagiarism-led-to-downfall-of-concussion-expert/
2024-01-09	128535	Studies claiming Islamic practices protect against disease and sexual harassment retracted	https://retractionwatch.com/2024/01/09/studies-claiming-islamic-practices-protect-against-disease-and-sexual-harassment-retracted/
2024-01-06	128523	Weekend reads: Claudine Gay and what comes after; China cracking down again; ‘retracted papers and collateral damage’	https://retractionwatch.com/2024/01/06/weekend-reads-claudine-gay-and-what-comes-after-china-cracking-down-again-retracted-papers-and-collateral-damage/
2023-12-30	128484	Weekend reads: Misconduct by national institute director in Japan; ‘a safe space for paper mills’; authors remove COVID-19 vaccine manuscript	https://retractionwatch.com/2023/12/30/weekend-reads-misconduct-by-national-institute-director-in-japan-a-safe-space-for-paper-mills-authors-remove-covid-19-vaccine-manuscript/
2023-12-28	128476	The year at Retraction Watch, 2023: Whew!	https://retractionwatch.com/2023/12/28/the-year-at-retraction-watch-2023-whew/
2023-12-23	128461	Weekend reads: More ‘duplicative language’ in Harvard president’s work; Peru cracks down on misconduct; prison for Macchiarini	https://retractionwatch.com/2023/12/23/weekend-reads-more-duplicative-language-in-harvard-presidents-work-peru-cracks-down-on-misconduct-prison-for-macchiarini/
2023-12-16	128419	Weekend reads: A new retraction record; corrections by Harvard president; when patents cite retracted papers	https://retractionwatch.com/2023/12/16/weekend-reads-a-new-retraction-record-corrections-by-harvard-president-when-patents-cite-retracted-papers/
2023-12-09	128383	Weekend reads: NEJM’s racist past; ‘journal editors are like gods’; Harvard accused of pushing out misinformation researcher for criticizing Meta	https://retractionwatch.com/2023/12/09/weekend-reads-nejms-racist-past-journal-editors-are-like-gods-harvard-accused-of-pushing-out-misinformation-researcher-for-criticizing-meta/
2023-12-02	128347	Weekend reads: Hijacked journals polluting an index; special issues take a hit; a data breach at a megajournal	https://retractionwatch.com/2023/12/02/weekend-reads-hijacked-journals-polluting-an-index-special-issues-take-a-hit-a-data-breach-at-a-megajournal/
2023-11-28	128314	A new way to support Retraction Watch this Giving Tuesday	https://retractionwatch.com/2023/11/28/a-new-way-to-support-retraction-watch-this-giving-tuesday/
2023-11-25	128305	Weekend reads: ‘A scientific fraud epidemic’; censorship by retraction; buying and selling articles	https://retractionwatch.com/2023/11/25/weekend-reads-a-scientific-fraud-epidemic-censorship-by-retraction-buying-and-selling-articles/
2023-11-18	128289	Weekend reads: More Alzheimer’s misconduct?; AI bullshit; manipulating rankings	https://retractionwatch.com/2023/11/18/weekend-reads-more-alzheimers-misconduct-ai-bullshit-manipulating-rankings/
2023-11-11	128235	Weekend reads: ‘What’s wrong with peer review?’; ‘how to catch a scientific fraud’; superconductor research falls apart	https://retractionwatch.com/2023/11/11/weekend-reads-whats-wrong-with-peer-review-how-to-catch-a-scientific-fraud-superconductor-research-falls-apart/
2023-11-06	128207	‘A travesty’: A researcher found guilty of misconduct by federal U.S. government responds	https://retractionwatch.com/2023/11/06/a-travesty-a-researcher-found-guilty-of-misconduct-by-federal-u-s-government-responds/
2023-11-04	128196	Weekend reads: Why one chemist hasn’t made tenure; retractions in neuroscience; ‘pay to publish trash’	https://retractionwatch.com/2023/11/04/weekend-reads-why-one-chemist-hasnt-made-tenure-retractions-in-neuroscience-pay-to-publish-trash/
2023-10-28	128132	Weekend reads: UK shadow chancellor accused of plagiarism; eLife editor fired; Elsevier editor resigns because publisher ignored likely paper mill activity	https://retractionwatch.com/2023/10/28/weekend-reads-uk-shadow-chancellor-accused-of-plagiarism-elife-editor-fired-elsevier-editor-resigns-because-publisher-ignored-likely-paper-mill-activity/
2023-10-27	128124	Lancet retracts two more papers by convicted surgeon Paolo Macchiarini	https://retractionwatch.com/2023/10/27/lancet-retracts-two-more-papers-by-convicted-surgeon-paolo-macchiarini/
2023-10-21	128087	Weekend reads: A Nobelist earns an expression of concern; India’s fake universities; shaking things up in psychology	https://retractionwatch.com/2023/10/21/weekend-reads-a-nobelist-earns-an-expression-of-concern-indias-fake-universities-shaking-things-up-in-psychology/
2023-10-14	128047	Weekend reads: ‘Egregious misconduct’ by biotech collaborator; an IVF doctor with allegedly fake credentials; ChatGPT not the problem in publishing	https://retractionwatch.com/2023/10/14/weekend-reads-egregious-misconduct-by-biotech-collaborator-an-ivf-doctor-with-allegedly-fake-credentials-chatgpt-not-the-problem-in-publishing/
2023-10-10	128018	Study of music by Mozart includes tunes “not necessarily music composed by Mozart”	https://retractionwatch.com/2023/10/10/study-of-music-by-mozart-includes-tunes-not-necessarily-music-composed-by-mozart/
2023-10-07	128025	Weekend reads: The strain on publishing; Gino defends herself; the rise of fake peer review retractions	https://retractionwatch.com/2023/10/07/weekend-reads-the-strain-on-publishing-gino-defends-herself-the-rise-of-fake-peer-review-retractions/
2023-09-30	127966	Weekend reads: ‘The band of debunkers’; a superconductor retraction request; ‘the banality of bad-faith science’	https://retractionwatch.com/2023/09/30/weekend-reads-the-band-of-debunkers-a-superconductor-retraction-request-the-banality-of-bad-faith-science/
2023-09-23	127900	Weekend reads: Who should pay for sleuthing?; the Gino retraction requests; university ‘halts projects over fraud investigation’	https://retractionwatch.com/2023/09/23/weekend-reads-who-should-pay-for-sleuthing-the-gino-retraction-requests-university-halts-projects-over-fraud-investigation/
2023-09-16	127876	Weekend reads: Crossref acquires the Retraction Watch Database; Italy minister’s papers scrutinized; Carlo Croce goes to court yet again	https://retractionwatch.com/2023/09/16/weekend-reads-crossref-acquires-the-retraction-watch-database-italy-ministers-papers-scrutinized-carlo-croce-goes-to-court-yet-again/
2023-09-12	127849	The Retraction Watch Database becomes completely open – and RW becomes far more sustainable	https://retractionwatch.com/2023/09/12/the-retraction-watch-database-becomes-completely-open-and-rw-becomes-far-more-sustainable/
2023-09-09	127843	Weekend reads: ChatGPT in papers; a Russia-based paper mill; getting scooped becomes an opportunity	https://retractionwatch.com/2023/09/09/weekend-reads-chatgpt-in-papers-a-russia-based-paper-mill-getting-scooped-becomes-an-opportunity/
2023-09-02	127821	Weekend reads: A journey through a paper mill; Stanford president’s retractions; developments in Gino case	https://retractionwatch.com/2023/09/02/weekend-reads-a-journey-through-a-paper-mill-stanford-presidents-retractions-developments-in-gino-case/
2023-08-30	127791	Researcher sues U.S. government following debarment, misconduct finding	https://retractionwatch.com/2023/08/30/researcher-sues-u-s-government-following-debarment-misconduct-finding/
2023-08-29	127781	Former Alabama chemistry prof faked data in grant applications: Federal watchdog	https://retractionwatch.com/2023/08/29/former-alabama-chemistry-prof-faked-data-in-grant-applications-federal-watchdog/
2023-08-26	127770	Weekend reads: Australia focuses on misconduct; Retraction Watch prevails in a lawsuit; scammers threaten data quality	https://retractionwatch.com/2023/08/26/weekend-reads-australia-focuses-on-misconduct-retraction-watch-prevails-in-a-lawsuit-scammers-threaten-data-quality/
2023-08-19	127722	Weekend reads: When scholars sue; why university rankings reward bad science; AI making its way into publishing	https://retractionwatch.com/2023/08/19/weekend-reads-when-scholars-sue-why-university-rankings-reward-bad-science-ai-making-its-way-into-publishing/
2023-08-12	127704	Weekend reads: How common is scientific fraud?; the quest to get a paper retracted; ‘so, is this fraud or what?’	https://retractionwatch.com/2023/08/12/weekend-reads-how-common-is-scientific-fraud-the-quest-to-get-a-paper-retracted-so-is-this-fraud-or-what/
2023-08-05	127669	Weekend reads: Death penalty for prof who killed whistleblower; psychiatry dept. shakeup after suicide in clinical trial; how scientific communication became highly profitable	https://retractionwatch.com/2023/08/05/weekend-reads-death-penalty-for-prof-who-killed-whistleblower-psychiatry-dept-shakeup-after-suicide-in-clinical-trial-how-scientific-communication-became-highly-profitable/
2023-08-03	127662	Happy 13th birthday, Retraction Watch: Another eventful year	https://retractionwatch.com/2023/08/03/happy-13th-birthday-retraction-watch-another-eventful-year/
2023-07-31	127644	President of Japanese university resigns after findings of ‘self-plagiarism’	https://retractionwatch.com/2023/07/31/president-of-japanese-university-resigns-after-findings-of-self-plagiarism/
2023-07-29	127622	Weekend reads: The black market for papers; the secret life of retractions; a ‘troublesome pattern’	https://retractionwatch.com/2023/07/29/weekend-reads-the-black-market-for-papers-the-secret-life-of-retractions-a-troublesome-pattern/
2023-07-24	127585	Meet the author who has published more than 500 letters to the editor in a year	https://retractionwatch.com/2023/07/24/meet-the-author-who-has-published-more-than-500-letters-to-the-editor-in-a-year/
2023-07-22	127577	Weekend reads: Stanford president to resign; untrustworthy clinical trials; ‘cruel and fake’ animal experiments	https://retractionwatch.com/2023/07/22/weekend-reads-stanford-president-to-resign-untrustworthy-clinical-trials-cruel-and-fake-animal-experiments/
2023-07-15	127524	Weekend reads: 17 retractions from a closed clinic; J&J sues researchers; Retraction Watch in Le Monde	https://retractionwatch.com/2023/07/15/weekend-reads-17-retractions-from-a-closed-clinic-j-retraction-watch-in-le-monde/
2023-07-08	127474	Weekend reads: NIH defunds Colombian monkey facility; Carlo Croce loses another court battle; ‘peer review is porous’	https://retractionwatch.com/2023/07/08/weekend-reads-nih-defunds-colombian-monkey-facility-carlo-croce-loses-another-court-battle-peer-review-is-porous/
2023-07-01	127425	Weekend reads: A professor who plagiarized his students; how many postgrads in China think it’s OK to fake data; fighting fraud	https://retractionwatch.com/2023/07/01/weekend-reads-a-professor-who-plagiarized-his-students-how-many-postgrads-in-china-think-its-ok-to-fake-data-fighting-fraud/
